	z_coordinate_0	z_coordinate_1
963	0.79447645	5.1119304
964	-3.2749302	-0.53856313
965	-2.4872642	2.8966615
966	-0.03205809	0.46908897
967	-0.97258246	4.417391
968	-4.477091	1.7277218
969	-7.487548	-1.7555721
970	-9.364952	2.3557367
971	-5.1136804	3.4924035
972	-1.19089	0.8061136
973	-3.4043088	0.94548166
974	-3.4237018	0.53821003
975	-2.1242876	4.7986717
976	-1.876178	4.8603973
977	-2.165934	1.2088866
978	-2.7537584	3.5347729
979	-1.6419044	5.588273
980	-3.611179	1.3880585
981	-2.1636162	3.131532
982	-3.8132162	-0.42306128
983	-2.2898889	-1.3234452
984	-0.6912012	5.3112574
985	-3.632256	0.4014932
986	-5.156202	-0.05246052
987	1.5935503	3.6822915
988	-4.7671437	0.0114972
989	-2.2158136	6.165476
990	-5.0785303	-2.6588526
991	2.592155	7.9438305
992	-8.01206	-1.6053692
993	-8.091965	2.2423217
994	-2.1866696	5.033595
995	-6.5366387	1.4049942
996	-0.007033929	1.7265947
997	-3.313211	2.7996473
998	-3.6924376	1.5698836
999	-3.56725	-0.2692075
1000	4.03491	-3.4709036
1001	3.6384754	-3.3871706
1002	3.6445336	-3.8409345
1003	3.743678	-2.6773121
1004	3.348437	-3.776965
1005	2.557808	-3.495484
1006	4.3039045	-2.9312134
1007	4.915106	-3.3047678
1008	5.2689576	-3.9507396
1009	2.6352153	-1.8652539
1010	3.9708338	-3.1591012
1011	5.137261	-1.7486386
1012	4.7559705	-3.1239278
1013	1.9378964	-3.5231347
1014	2.9421916	-4.5834765
1015	3.6364226	-1.4807683
1016	3.5564122	-4.1205297
1017	3.0259407	-3.2734315
1018	3.5450869	-5.042042
1019	4.16406	-2.801262
1020	3.6911247	-3.3208296
1021	5.0321536	-1.8440502
1022	3.1169977	-3.2299895
1023	4.2499175	-3.8539045
1024	4.8538365	-3.9908807
1025	5.3674054	-2.228019
1026	4.3933864	-2.0446968
1027	3.5512857	-2.9232886
1028	3.580926	-2.4225981
1029	3.0138226	-4.235298
1030	3.704441	-2.1103067
1031	2.4151218	-4.1334133
1032	3.9696527	-2.800252
1033	3.427482	-2.585973
1034	4.4503665	-2.030176
1035	4.3058085	-3.0000749
1036	5.8615127	-4.286702
1037	3.4402208	-3.3502734
1038	3.7408361	-3.696842
1039	4.8545575	-3.4135375
1040	4.219043	-3.2461166
1041	3.9984355	-3.5178132
1042	4.131575	-3.2925227
1043	2.5235338	-2.750612
1044	3.806344	-2.8556123
1045	4.352978	-3.4136622
1046	3.620842	-4.324877
1047	2.2609959	-4.188762
1048	3.8276105	-4.2177753
1049	4.711247	-1.7497468
1050	3.4033608	-4.206717
1051	3.2634108	-4.1003976
1052	4.682854	-2.5598297
1053	4.8367376	-4.0896964
1054	3.7431483	-4.019622
1055	2.9940896	-3.2222981
1056	3.4692056	-4.6629515
1057	4.415631	-1.8998687
1058	2.9587123	-4.3307834
1059	3.6716785	-3.5871623
1060	3.3951256	-4.328226
1061	4.603001	-3.9194949
1062	4.36854	-4.495734
1063	3.4755054	-3.600477
1064	3.7814322	-3.4266627
1065	4.1143193	-2.7017753
1066	2.5711002	-4.64744
1067	3.4819236	-1.8980377
1068	3.8364987	-1.7644045
1069	3.799531	-3.3299394
1070	2.7390974	-2.6445
1071	4.8877187	-3.0105956
1072	3.8841386	-2.0201113
1073	3.1368494	-4.7382555
1074	3.756744	-2.94099
1075	3.264946	-3.4196281
1076	4.1875453	-3.3269422
1077	4.372769	-4.894046
1078	3.2724066	-3.7955196
1079	3.3084922	-2.876532
1080	5.0387635	-2.7315946
1081	3.1617947	-3.4374967
1082	4.744892	-2.616739
1083	4.1483397	-3.6882112
1084	2.7666636	-2.6694052
1085	4.8943753	-3.1310632
1086	3.455748	-2.4441116
1087	4.809563	-1.629699
1088	3.0678666	-4.0342264
1089	3.7237759	-3.7692544
1090	3.8889241	-2.8437011
1091	3.670056	-4.416144
1092	5.5292287	-4.104831
1093	2.0875068	-3.014521
1094	3.6527123	-3.3445265
1095	4.4208703	-3.064467
1096	3.8564038	-1.6228763
1097	3.551885	-3.112996
1098	5.7906775	-3.9047039
1099	3.7439234	-3.081868
1100	3.3436918	-3.0389962
1101	4.800623	-3.636931
1102	3.868176	-3.8686097
1103	4.920875	-3.341669
1104	3.7559667	-3.4932656
1105	2.7160306	-3.3746197
1106	2.8989882	-2.7909796
1107	3.6953542	-3.7846081
1108	4.323767	-3.4600484
1109	3.6140096	-2.7691782
1110	3.4709032	-3.7680814
1111	5.3433695	-3.543115
1112	4.016484	-2.8075411
1113	4.4538884	-4.103172
1114	2.5198562	-4.1728134
1115	3.8741994	-3.1826048
1116	3.3744226	-2.5750337
1117	3.9026437	-2.3439455
1118	3.7243345	-3.3282144
1119	3.3616567	-3.9614093
1120	3.8915935	-2.836981
1121	3.8229923	-2.5805213
1122	3.5579886	-2.7966354
1123	3.192011	-4.2441416
1124	4.7681746	-2.9243124
1125	3.2164075	-3.526626
1126	3.9630098	-2.617217
1127	1.9993111	-4.0706844
1128	5.7284775	-2.9752595
1129	2.086082	-2.6616442
1130	4.066262	-2.373915
1131	2.976779	-4.4069943
1132	4.2951026	-2.3940816
1133	4.1286354	-3.130742
1134	4.9704127	-2.2987857
1135	4.956001	-1.8110173
1136	2.42841	-3.4420097
1137	3.0486093	-3.2935483
1138	3.5034993	-3.1139114
1139	2.8489532	-2.7897875
1140	5.385212	-4.339035
1141	5.0616927	-1.7602484
1142	5.009483	-3.1165311
1143	3.9070268	-3.1561387
1144	3.6951194	-4.3582096
1145	3.8637557	-2.92074
1146	3.8895373	-2.9635828
1147	5.63757	-2.9659607
1148	3.5255146	-2.6951234
1149	3.6585453	-2.8419387
1150	4.332112	-2.6107063
1151	4.231423	-3.002438
1152	2.9264946	-4.2791986
1153	4.192413	-3.4686396
1154	2.5604913	-3.7420743
1155	2.8312964	-3.2954404
1156	4.8449636	-3.4654796
1157	4.2959957	-3.5658321
1158	3.2403264	-3.4816
1159	4.7258267	-2.1068919
1160	3.886414	-3.5566223
1161	3.7393644	-3.1373742
1162	4.1498475	-4.1957073
1163	3.662234	-2.6745255
1164	4.616405	-2.8745985
1165	3.8105578	-2.545228
1166	3.3215866	-3.5393958
1167	2.4561615	-3.3415654
1168	3.3725488	-3.6067374
1169	3.3946803	-3.3295798
1170	5.78233	-3.3510168
1171	4.8334155	-1.5579735
1172	4.1841364	-1.9115264
1173	3.5496643	-3.7511427
1174	4.0891824	-2.1823664
1175	3.599675	-4.300703
1176	4.700553	-3.198949
1177	2.0726733	-3.85979
1178	3.525875	-3.3526704
1179	4.5407004	-2.0495896
1180	4.1524863	-2.9781508
1181	4.795055	-2.3529375
1182	4.515312	-3.2555773
1183	3.4659615	-2.205476
1184	4.145378	-3.737004
1185	5.1790867	-4.1846037
1186	3.9946914	-2.142596
1187	3.705655	-3.479205
1188	4.0514665	-3.0852911
1189	3.9972873	-3.316054
1190	4.3097415	-2.7568822
1191	4.422037	-4.349153
1192	4.23457	-2.97231
1193	3.5681841	-3.5240264
1194	5.2188935	-2.6186924
1195	4.5866466	-3.415968
1196	3.2244241	-2.6303442
1197	3.3167448	-2.413623
1198	4.109469	-1.8482487
1199	3.7176094	-3.7261655
1200	2.2304513	-1.4129355
1201	1.8538369	-0.4238383
1202	1.4302343	-1.6623261
1203	2.4568381	-0.06152287
1204	2.7757783	0.07176277
1205	2.4530632	-0.9346905
1206	1.5389425	-0.98639464
1207	2.194855	-0.69116855
1208	2.462749	-0.67478883
1209	2.6460247	-0.9077598
1210	1.5201501	-0.6492381
1211	1.9490517	-1.4383755
1212	2.0347333	-1.1439211
1213	2.33804	-1.2741773
1214	1.7964649	-0.88885486
1215	1.852043	-0.36837903
1216	3.1798856	0.06170556
1217	1.4582356	-0.65969014
1218	2.1639977	0.39687735
1219	2.4006479	-0.6482794
1220	2.98065	-1.0120724
1221	2.0561614	-1.1584063
1222	1.8292187	-1.5228027
1223	2.9129453	-0.10695875
1224	0.71422887	-2.4798453
1225	2.4673793	-0.3220196
1226	2.0287986	-0.48346016
1227	2.4139774	-0.7948041
1228	1.4899727	-1.1864514
1229	1.5720628	-1.2858732
1230	2.337902	-0.18487379
1231	2.3111773	-0.97900057
1232	2.2167907	-0.97928154
1233	2.606161	-0.14278105
1234	0.91960585	-0.9076452
1235	1.7247876	-0.97736394
1236	1.7996465	-1.0979332
1237	1.7106344	-1.9311965
1238	2.88045	-0.064786315
1239	1.0831631	-1.3363041
1240	2.7310667	-1.3774183
1241	1.5456617	-1.0601221
1242	2.5508287	-0.13916543
1243	2.521667	-0.20077696
1244	2.660359	-0.11526555
1245	2.7085757	-0.077837825
1246	2.230685	-0.25111446
1247	3.4818728	0.041059554
1248	1.2780383	-1.8031976
1249	1.9157995	-0.79368186
1250	1.7439204	-0.74239385
1251	2.0854871	-1.3956805
1252	2.7307572	-0.075368136
1253	1.5109988	-0.971056
1254	2.122026	-0.6674634
1255	1.3585726	-2.1549046
1256	2.712913	-0.2592292
1257	2.3870344	-0.32944337
1258	2.3470678	-0.28711167
1259	2.8056955	0.19327937
1260	2.3682246	-0.6685245
1261	1.748459	-0.4339699
1262	2.6564603	-0.99254966
1263	1.9954432	-0.60430944
1264	1.9351174	-1.145091
1265	2.718048	0.1154924
1266	1.3487474	-0.64977896
1267	1.773935	-0.9002149
1268	2.6258626	-0.25690237
1269	2.3624458	0.016054392
1270	3.3107173	-1.6252601
1271	1.2833928	-1.1605282
1272	2.5758748	-0.76033735
1273	2.1312027	-1.004475
1274	1.9534634	-0.79393864
1275	2.6047666	-0.39933637
1276	2.3480601	-0.66660273
1277	1.5399925	-0.6731502
1278	2.4011521	-0.6384671
1279	1.7902824	-0.7780361
1280	0.96945274	-1.5293067
1281	2.6918247	-0.724807
1282	2.3871741	-0.88555026
1283	1.7813457	-0.66246486
1284	2.4137368	-0.3606147
1285	2.6635313	0.3389845
1286	2.2507577	-0.6020595
1287	0.9225527	-1.6327261
1288	2.9340787	0.01938948
1289	3.3235824	-0.72549105
1290	2.3673298	-1.3353634
1291	1.8299948	-1.075836
1292	2.672663	-0.38697878
1293	2.1954498	-1.282737
1294	2.2291255	0.011052817
1295	3.7254827	-0.1328072
1296	1.9101127	-0.47428367
1297	2.1354017	-1.281809
1298	1.5625471	-2.2548063
1299	1.8984166	-0.51420236
1300	2.6176543	-0.34844825
1301	2.7870584	-0.39531162
1302	0.87105596	-1.420857
1303	1.868075	-1.0892022
1304	1.1423986	-0.6564698
1305	3.0691323	-0.27911648
1306	3.067183	-0.14813611
1307	2.46957	-0.45812592
1308	2.6692796	-0.5546417
1309	2.4364347	-0.29366353
1310	2.506431	-0.964839
1311	1.6164507	-0.76435554
1312	1.5492753	-0.9774282
1313	2.9857936	0.046001047
1314	1.0979568	-0.77985525
1315	1.5135021	-1.5219371
1316	2.0728612	-0.41861823
1317	2.7929635	-0.64397764
1318	1.683909	-0.9425216
1319	1.5350606	-1.077584
1320	2.0317798	-0.8821516
1321	2.2991388	-0.6432948
1322	1.3588177	-1.1066014
1323	2.4328501	-0.48787817
1324	2.908993	-0.53607965
1325	2.213838	-0.92531323
1326	2.021846	-0.83459187
1327	1.1146382	-1.0738778
1328	1.5183079	-1.2614219
1329	2.5208793	-0.6108619
1330	3.1408186	-1.3009992
1331	1.9971431	-0.84335756
1332	1.8817862	-0.52940154
1333	1.851441	-0.8451464
1334	2.2692413	-0.49596038
1335	2.3312936	-0.6706605
1336	2.024413	-0.20521352
1337	1.6444918	-0.8569541
1338	2.3660717	-0.25180957
1339	1.5684571	-0.91412544
1340	2.846049	0.0085018575
1341	2.5831106	-0.3727863
1342	1.9969064	-0.95875
1343	2.8170714	-0.5093037
1344	2.6502125	-1.0523115
1345	1.9522825	-0.8308693
1346	2.5531988	-0.45510408
1347	3.002225	-0.76715803
1348	2.0096471	-0.7437813
1349	1.7666923	-1.3358197
1350	2.086381	-0.3043833
1351	2.5680256	-0.524191
1352	2.7296987	-0.17001471
1353	1.651239	-1.2943199
1354	2.1272545	-0.38069513
1355	1.9987384	-1.0236909
1356	1.8278524	-1.161667
1357	2.6530347	-1.9091079
1358	2.133813	-0.29760477
1359	1.8354574	-0.9824866
1360	2.2935166	-0.27832916
1361	1.2368841	-0.85142255
1362	2.6705003	-1.3150578
1363	1.2480167	-2.1459246
1364	1.7668412	-1.1150391
1365	3.0525577	-0.2812681
1366	2.7457864	-0.19787076
1367	2.7743747	-0.0061506927
1368	2.5045264	-1.1484106
1369	2.4182363	-0.823194
1370	2.2178628	-0.7820215
1371	2.181712	-1.0665972
1372	2.2241716	-0.4160436
1373	0.7128509	-1.7076342
1374	3.050504	-0.42502847
1375	3.2744527	-0.47794876
1376	1.2664305	-1.5408245
1377	2.257542	-0.3613105
1378	1.8144847	-0.4882603
1379	2.3212829	-0.23938635
1380	2.014902	-0.7933805
1381	2.8462358	-1.1803322
1382	2.0346503	-0.5399821
1383	2.9848874	-0.5917114
1384	2.2233906	-0.8353522
1385	2.3392754	-1.0897379
1386	2.7410274	-0.67749786
1387	1.2120959	-1.1331
1388	2.537237	-0.72338057
1389	1.8587407	-0.71032715
1390	2.5440333	-0.5889789
1391	2.5587	-0.8444426
1392	2.6642542	-0.4363123
1393	2.4125998	-0.8640795
1394	2.8823385	-0.21468237
1395	3.07173	-2.0096467
1396	1.420436	-1.2277458
1397	2.1763449	-0.3742781
1398	3.2551594	0.3933814
1399	1.7176402	-0.77909076
1400	5.309234	-6.4930243
1401	5.545355	-7.936434
1402	7.0541244	-5.5041957
1403	6.1092143	-4.579072
1404	5.302136	-6.1176414
1405	5.007574	-6.7454
1406	5.5586257	-6.30599
1407	5.833393	-5.851891
1408	7.0206304	-6.6717
1409	6.8389606	-7.431004
1410	6.2983027	-5.688639
1411	4.742471	-6.9630084
1412	6.5284615	-4.349732
1413	7.1592603	-6.4982634
1414	5.698452	-7.1229477
1415	6.884482	-6.666873
1416	6.099211	-4.9495587
1417	4.905309	-6.205783
1418	5.3678455	-5.719534
1419	5.6762605	-4.7103395
1420	5.511364	-7.0577316
1421	6.694382	-6.839783
1422	6.519318	-5.920486
1423	6.3619723	-6.1745496
1424	6.04583	-5.859352
1425	6.660461	-6.2791486
1426	6.2275825	-5.074936
1427	5.296583	-6.6157646
1428	4.590549	-6.994323
1429	7.386211	-5.193978
1430	6.5201707	-5.8786955
1431	5.136188	-6.4203663
1432	5.52961	-5.9598455
1433	6.699912	-6.007023
1434	6.0530186	-6.2287087
1435	6.0627637	-6.6493106
1436	6.66378	-5.677414
1437	5.737404	-6.1939974
1438	5.992458	-6.179358
1439	6.122387	-5.925217
1440	5.3284793	-7.9251404
1441	6.7215705	-5.333196
1442	6.073272	-6.6004086
1443	7.598927	-4.472208
1444	6.314365	-6.312865
1445	7.433892	-5.080188
1446	6.296744	-5.809108
1447	5.872057	-5.780224
1448	5.7811084	-4.1837955
1449	6.924185	-6.0379953
1450	6.8068976	-6.7193108
1451	6.4672947	-5.9426193
1452	4.2485504	-6.591714
1453	5.0555863	-6.135058
1454	5.201528	-7.188366
1455	5.024756	-5.6950493
1456	6.348908	-6.6748314
1457	6.2286124	-5.711956
1458	7.019393	-5.5943007
1459	6.1797795	-5.1783953
1460	5.0483966	-6.004313
1461	6.5007195	-5.0985775
1462	5.1811194	-6.2201777
1463	5.9074163	-5.9915714
1464	6.1487536	-6.35746
1465	6.491933	-5.3520803
1466	4.6305113	-5.152553
1467	5.284385	-7.3206463
1468	6.443113	-5.774639
1469	4.4646635	-7.303344
1470	6.024741	-6.4398274
1471	6.02056	-5.262568
1472	5.8777623	-6.4465075
1473	4.3561234	-7.3011417
1474	5.429429	-6.6994095
1475	6.162593	-7.0117445
1476	5.070288	-6.185005
1477	6.3523526	-5.1036377
1478	5.567409	-6.4797697
1479	6.675304	-6.895825
1480	6.792601	-5.651802
1481	5.782664	-5.24118
1482	6.587992	-6.140583
1483	5.123894	-7.967374
1484	6.1552005	-6.844942
1485	5.586442	-5.6622705
1486	5.9315095	-5.9543667
1487	6.7431474	-5.724577
1488	5.8239064	-6.227007
1489	5.852309	-4.156598
1490	5.5219874	-5.881385
1491	5.2242084	-6.121036
1492	7.823503	-5.1375885
1493	7.4528728	-5.9939566
1494	6.1831117	-6.10701
1495	6.683381	-5.8885417
1496	5.7056994	-5.982007
1497	4.816811	-6.957141
1498	7.107676	-5.8399415
1499	5.0508738	-6.156742
1500	6.1249337	-5.5247602
1501	4.599055	-5.932376
1502	5.9575553	-5.1971507
1503	5.621106	-6.3059654
1504	7.763694	-6.4022646
1505	5.3361316	-7.1405625
1506	4.252029	-7.4268494
1507	6.8846736	-5.2255955
1508	5.5760016	-6.2479687
1509	7.314773	-5.208032
1510	5.5889306	-5.8759184
1511	6.4787126	-5.904529
1512	5.9445615	-6.6310034
1513	6.0878587	-5.995262
1514	7.3134007	-6.2952266
1515	5.597549	-5.7354517
1516	5.384701	-4.9888372
1517	6.6536803	-6.294176
1518	6.5929074	-6.1072474
1519	6.869127	-6.366059
1520	4.9776273	-5.7192554
1521	6.741266	-5.384102
1522	5.9481945	-5.934126
1523	5.612944	-6.6736846
1524	6.770588	-6.309269
1525	6.4319806	-6.231052
1526	4.3812585	-6.164661
1527	6.39838	-5.766602
1528	6.169803	-6.8949275
1529	5.7488065	-6.8739195
1530	4.8534884	-7.1481256
1531	7.1639905	-7.844453
1532	6.902705	-6.90578
1533	5.662858	-5.1646805
1534	6.809031	-6.210387
1535	7.1853604	-6.67607
1536	6.323393	-6.6279783
1537	4.7131715	-5.8327847
1538	5.939716	-5.776073
1539	6.821134	-6.058328
1540	4.8323197	-6.253766
1541	5.8788366	-6.1476836
1542	5.9781613	-7.0492926
1543	4.654963	-6.016644
1544	6.2384152	-6.6443615
1545	6.0652456	-5.5046086
1546	5.8629646	-6.508031
1547	7.2606177	-6.19423
1548	5.6121	-6.0146065
1549	4.8429923	-6.328233
1550	5.9231477	-6.372636
1551	5.0102773	-6.018321
1552	6.0553956	-6.8000135
1553	7.467015	-7.4957848
1554	5.1358247	-5.3540325
1555	4.7712836	-5.813226
1556	6.9313483	-5.6351166
1557	5.3639536	-5.5860605
1558	5.629023	-4.5184927
1559	7.47223	-6.8335624
1560	6.157702	-7.4987736
1561	4.097665	-5.5768185
1562	5.7757826	-6.8092356
1563	6.491953	-6.8598776
1564	6.5120444	-6.5622826
1565	6.7957535	-5.557888
1566	5.9550877	-5.651532
1567	6.2504473	-6.088848
1568	5.0746183	-5.7135806
1569	5.407335	-6.2694745
1570	6.4780536	-5.244858
1571	6.3907433	-6.5639243
1572	6.0377374	-6.196592
1573	5.7695937	-6.8710027
1574	6.257316	-6.3644032
1575	7.223681	-5.6796255
1576	7.2376547	-5.9586926
1577	6.4376874	-6.5911293
1578	6.6580462	-3.4582207
1579	6.0748687	-6.2589045
1580	5.648708	-5.246751
1581	5.420469	-6.287772
1582	5.9232655	-5.7481775
1583	6.266052	-5.2845106
1584	5.517123	-6.5407124
1585	6.8009677	-6.6476297
1586	8.056855	-6.4610624
1587	6.129069	-5.489229
1588	5.767216	-7.9710913
1589	6.204592	-6.0929384
1590	4.4524837	-6.0991497
1591	6.4151206	-5.5166
1592	6.061348	-6.3133326
1593	4.9097476	-7.472046
1594	5.812945	-6.7029147
1595	5.337771	-5.889497
1596	5.438417	-5.151163
1597	5.4902096	-6.300824
1598	7.1499305	-5.1932783
1599	7.407527	-6.794617
1600	7.5549455	-0.05128357
1601	6.705149	0.76153535
1602	5.449516	0.5500597
1603	6.6798635	-0.013974488
1604	6.218904	-0.2923042
1605	6.679523	-0.0014017224
1606	6.785559	-0.05855772
1607	6.57538	-1.288615
1608	6.3635955	-0.35382918
1609	7.610399	-0.49361232
1610	6.1755757	-0.05291179
1611	5.7833357	-0.3332471
1612	7.6083045	-0.109062344
1613	5.909365	0.05941561
1614	5.484077	-0.7476865
1615	6.755757	0.7300477
1616	6.7678123	0.4737578
1617	6.164598	-0.22818717
1618	7.2424054	0.42645925
1619	6.035061	-0.9439963
1620	7.2088537	0.31267518
1621	6.8000236	0.59286195
1622	6.4597387	0.40137357
1623	6.5167103	-0.108139426
1624	6.3332114	-0.48772183
1625	5.9125156	-0.13017511
1626	6.791661	0.45331663
1627	5.436967	-0.04601881
1628	5.843327	-1.8530128
1629	6.093823	-0.5437144
1630	7.2585187	-0.31423512
1631	6.2436824	-0.007090062
1632	4.714685	-0.94954216
1633	6.5246744	-1.4261538
1634	6.3555713	0.07443532
1635	6.5180383	0.23823997
1636	6.4203305	0.18806744
1637	6.1460786	0.7414818
1638	6.7025123	-0.13955137
1639	6.82852	-1.7444999
1640	7.124431	-0.41325775
1641	5.7167497	-0.8800498
1642	6.3268895	0.5016769
1643	6.918398	0.5851411
1644	6.454698	-0.48923835
1645	6.1744	-0.5870725
1646	6.196607	0.10941407
1647	6.2912297	-0.53527796
1648	6.644522	-0.031440675
1649	6.9055223	0.5015032
1650	6.9338636	-1.275145
1651	6.5463395	-0.42223194
1652	6.898104	-0.18143311
1653	5.9447846	0.600609
1654	7.1308217	0.2884349
1655	6.591345	1.0645809
1656	6.5483813	0.74611485
1657	6.5187483	-1.3943717
1658	5.7191195	-0.31952122
1659	6.6971817	-0.37099054
1660	6.4987836	-0.8270123
1661	6.031376	-0.6269622
1662	6.5214343	-0.2144573
1663	7.226148	0.39474815
1664	6.441609	0.048667073
1665	6.7999144	-0.5071622
1666	5.6554847	0.56371623
1667	7.03867	-0.47370228
1668	6.990124	0.043802887
1669	6.433989	0.67644835
1670	5.5667167	-0.39142826
1671	6.828526	-0.75175714
1672	7.0278115	0.2785549
1673	6.4623604	-0.24481645
1674	6.6196895	0.46271878
1675	6.68743	-0.51509607
1676	6.5017247	-0.12455496
1677	6.8856378	-0.5045705
1678	6.7789035	0.15342197
1679	5.990341	0.031264484
1680	5.964494	0.15510714
1681	4.7533135	-1.3720458
1682	7.4140944	0.14911866
1683	6.8132625	0.6525667
1684	6.927255	0.850332
1685	6.6419864	0.5554283
1686	6.5250974	0.010101765
1687	4.93875	0.12032235
1688	5.666142	-1.2109518
1689	6.698313	0.09892669
1690	5.647018	0.15168282
1691	6.9186535	0.453817
1692	6.322	-0.22065786
1693	6.358069	-0.10126698
1694	7.005276	-0.048373997
1695	5.9801235	-0.46539608
1696	5.5245357	-0.95070696
1697	6.7505946	0.325291
1698	6.3924346	-0.70824647
1699	6.211272	-0.98040605
1700	6.2436285	-0.3576297
1701	7.180971	0.24674982
1702	6.585137	0.37343433
1703	6.859652	0.25324973
1704	7.1807566	-0.41522136
1705	6.8123617	0.42366743
1706	6.62905	-0.96764684
1707	6.613416	0.5319433
1708	6.4486613	-0.676893
1709	7.145462	-0.06907323
1710	7.1274347	-0.701532
1711	5.9266925	0.65160406
1712	6.718901	-1.0443327
1713	6.432709	0.70943844
1714	6.4045506	0.12279454
1715	5.722304	-0.7016543
1716	7.2945704	-0.6133828
1717	7.1901746	0.28374445
1718	6.9889326	0.027045041
1719	6.149483	0.6400305
1720	7.5081596	-0.84942865
1721	6.463898	0.5365992
1722	7.4893365	0.16451247
1723	6.5924764	-0.4066626
1724	6.40313	-0.5806805
1725	7.369127	-0.39296857
1726	7.4241505	0.16441889
1727	6.713911	0.2669171
1728	6.4576087	-0.26948658
1729	5.2894297	0.40328708
1730	6.915927	0.43052804
1731	5.4671693	0.019922853
1732	7.223148	-0.0033589602
1733	6.3566093	-0.6322881
1734	6.493051	-1.4041648
1735	6.79872	0.30208838
1736	6.3051147	0.40339404
1737	6.1815195	0.27507627
1738	6.3971868	0.652226
1739	6.666778	0.76624274
1740	6.074963	-0.13996646
1741	7.8114896	0.6532798
1742	6.663607	0.35158443
1743	6.2078395	0.096692026
1744	7.088662	0.7012845
1745	7.6879697	0.307818
1746	6.6951365	-1.1394265
1747	5.9875236	0.13432583
1748	6.790191	-1.1296839
1749	7.309105	-0.9113474
1750	6.3209476	-0.018993229
1751	7.1368656	0.52928066
1752	7.1511946	-0.15079132
1753	7.025638	-0.30437592
1754	6.2479887	0.5936904
1755	7.0702915	-0.14913705
1756	6.6456685	0.44474947
1757	6.7071133	1.2257725
1758	5.906203	-0.2872196
1759	7.0600085	-1.0430663
1760	5.7824764	-0.30508736
1761	7.178467	-0.28804997
1762	5.5996885	-0.26342556
1763	6.674342	-0.76645756
1764	6.1770525	0.10317513
1765	5.048187	-0.111278
1766	5.9447994	-1.2661641
1767	6.400926	-0.30419484
1768	6.8241787	-1.1365962
1769	6.209538	0.027258724
1770	6.2429414	-0.702211
1771	6.9844193	-0.2781321
1772	6.8543315	0.33940914
1773	6.6391106	-1.12625
1774	5.787419	-0.4419389
1775	6.8146567	-0.19488195
1776	5.970865	0.20228757
1777	6.5037966	-0.60809517
1778	5.7902455	-0.5336244
1779	6.546704	0.52159196
1780	6.0379405	0.603687
1781	6.62884	0.6295594
1782	6.7100654	-0.061502934
1783	6.230685	-0.87474716
1784	6.664938	-0.64786863
1785	6.098269	1.2998513
1786	7.3107276	0.013091475
1787	6.2205486	-1.06786
1788	6.588295	-0.43075505
1789	5.500343	-0.19218358
1790	5.327659	-0.554935
1791	7.625994	-0.4793242
1792	6.279386	0.7990961
1793	6.4661574	-0.9029665
1794	6.0761046	-0.10881758
1795	7.2657084	-0.536021
1796	6.768565	0.8215121
1797	7.063523	-1.194618
1798	5.701403	-0.5704062
1799	6.2857165	-0.39255324
1800	-0.22270131	-5.4110126
1801	2.0728626	-5.3142867
1802	1.5181831	-6.2318497
1803	0.10976626	-4.8667965
1804	-0.191942	-5.22747
1805	1.4416803	-4.540646
1806	1.7371715	-4.8301554
1807	0.2909423	-5.4145823
1808	0.02063103	-4.2783737
1809	-0.3392108	-5.536395
1810	2.3624024	-4.7388678
1811	-0.18506289	-4.738413
1812	-0.043496117	-5.0652113
1813	-0.4175072	-5.332688
1814	0.15989701	-5.835458
1815	0.45213914	-5.660899
1816	0.17835541	-4.8243246
1817	-0.4318385	-6.2838993
1818	-0.24838668	-6.8287373
1819	0.3061573	-5.0633526
1820	-0.65069944	-5.77853
1821	-0.09884541	-4.738869
1822	0.13738106	-5.6675777
1823	1.1996065	-5.767828
1824	-0.45701724	-4.744099
1825	0.6219315	-5.594376
1826	0.31487423	-5.4611583
1827	0.443681	-6.274332
1828	1.2390381	-6.259933
1829	-0.28614885	-5.776637
1830	1.9837786	-4.26145
1831	0.0886728	-5.129077
1832	-0.29730743	-4.7548294
1833	0.6424535	-4.248276
1834	0.9234265	-5.990408
1835	-0.4035017	-5.6788807
1836	0.77594763	-6.412691
1837	0.49828833	-4.7714987
1838	1.09313	-6.3193645
1839	-0.04542838	-4.8873997
1840	-0.35687357	-6.8179517
1841	0.83483016	-5.2734203
1842	-0.30675542	-5.9039416
1843	1.2571903	-5.308078
1844	0.38598096	-5.2249107
1845	2.4077	-6.140915
1846	0.9858545	-4.857064
1847	0.22975038	-4.768504
1848	1.2424667	-5.1801167
1849	1.0402029	-6.034255
1850	1.1698585	-6.2770863
1851	0.8503872	-5.6807795
1852	2.788736	-5.0467653
1853	0.17975025	-6.0424137
1854	0.35992342	-4.6293154
1855	-0.60409987	-5.531138
1856	0.7309644	-4.898721
1857	0.9454199	-5.1317263
1858	0.040418014	-5.545289
1859	-0.54314303	-6.374308
1860	0.48669076	-6.693549
1861	0.639869	-4.985484
1862	-0.5132083	-3.9672353
1863	-0.872973	-5.7004313
1864	-0.08853027	-5.7237873
1865	-0.035370678	-5.612356
1866	0.8158846	-5.76344
1867	-0.13030058	-5.709154
1868	-0.10008556	-5.8558416
1869	-0.25586367	-5.2324333
1870	0.4551927	-5.01073
1871	0.8257357	-4.6982646
1872	-0.37389132	-4.825384
1873	0.5994265	-5.4230566
1874	0.4482988	-5.645685
1875	0.48680508	-4.925374
